gene_names;protein_names;ksmbr_number;kust_number;accession_number
KSMBR1_3121;hypothetical protein;KSMBR1_3121;kustc1200;Q1PXB1
KSMBR1_3121;hypothetical protein;KSMBR1_3121;kustd1285;Q1PXB1
KSMBR1_3121;hypothetical protein;KSMBR1_3121;kustd1658;Q1PXB1
KSMBR1_3121;hypothetical protein;KSMBR1_3121;kuste2610;Q1PXB1
KSMBR1_3121;hypothetical protein;KSMBR1_3121;kuste2748;Q1PXB1
KSMBR1_3121;hypothetical protein;KSMBR1_3121;kuste2752;Q1PXB1
KSMBR1_3121;hypothetical protein;KSMBR1_3121;kuste3151;Q1PXB1
KSMBR1_3121;hypothetical protein;KSMBR1_3121;kuste3916;Q1PXB1
KSMBR1_3121;hypothetical protein;KSMBR1_3121;kuste4215;Q1PXB1
KSMBR1_2893;hypothetical protein;KSMBR1_2893;kustc1135;Q1PXC6
surA_3;similar to peptidyl-prolyl cis-trans isomerase;KSMBR1_2892;kustc1133;Q1PXC8
KSMBR1_2891;hypothetical protein;KSMBR1_2891;kustc1132;Q1PXC9
KSMBR1_2909;hypothetical protein;KSMBR1_2909;kustc1156;Q1PXE2
KSMBR1_2908;hypothetical protein;KSMBR1_2908;kustc1155;Q1PXE3
KSMBR1_2905;hypothetical protein;KSMBR1_2905;kustc1153;Q1PXE5
KSMBR1_2912;hypothetical protein;KSMBR1_2912;kustc1159;Q1PXF8
KSMBR1_2926;hypothetical protein;KSMBR1_2926;kustc1177;Q1PXF9
KSMBR1_2924;hypothetical protein;KSMBR1_2924;kustc1175;Q1PXG1
KSMBR1_2923;hypothetical protein;KSMBR1_2923;kustc1174;Q1PXG2
KSMBR1_2922;hypothetical protein;KSMBR1_2922;kustc1172;Q1PXG4
trxB;strongly similar to thioredoxin reductase;KSMBR1_2921;kustc1171;Q1PXG5
KSMBR1_2919;strongly similar to rubredoxin;KSMBR1_2919;kustc1169;Q1PXG7
hsp_5;strongly similar to small heat shock protein;KSMBR1_2927;kustc1178;Q1PXG9
KSMBR1_2934;hypothetical protein;KSMBR1_2934;kustc1186;Q1PXH0
KSMBR1_2932;similar to myohemerythrin (MHR);KSMBR1_2932;kustc1183;Q1PXH3
KSMBR1_2931;hypothetical protein;KSMBR1_2931;kustc1182;Q1PXH4
trim;similar to T-cell receptor interacting molecule (TRIM);KSMBR1_2928;kustc1179;Q1PXH7
KSMBR1_2943;hypothetical protein;KSMBR1_2943;kustc1196;Q1PXH8
nirH/nirL;similar to heme d1 synthesis protein nirH/nirL;KSMBR1_2940;kustc1193;Q1PXI1
nirD/nirG;similar to heme d1 synthesis protein NirD/nirG;KSMBR1_2939;kustc1192;Q1PXI2
KSMBR1_2936;hypothetical protein;KSMBR1_2936;kustc1188;Q1PXI6
KSMBR1_1344;hypothetical protein;KSMBR1_1344;kustc1197;Q1PXI8
KSMBR1_1344;hypothetical protein;KSMBR1_1344;kustd1783;Q1PXI8
KSMBR1_1344;hypothetical protein;KSMBR1_1344;kuste4470;Q1PXI8
KSMBR1_2944;hypothetical protein;KSMBR1_2944;kustc1197;Q1PXI8
KSMBR1_2944;hypothetical protein;KSMBR1_2944;kustd1783;Q1PXI8
KSMBR1_2944;hypothetical protein;KSMBR1_2944;kuste4470;Q1PXI8
KSMBR1_2948;hypothetical protein;KSMBR1_2948;kustc1202;Q1PXJ0
KSMBR1_2947;hypothetical protein;KSMBR1_2947;kustc1201;Q1PXJ1
KSMBR1_2946;hypothetical protein;KSMBR1_2946;kustc0922;Q1PXJ2
KSMBR1_2946;hypothetical protein;KSMBR1_2946;kustc0994;Q1PXJ2
KSMBR1_2946;hypothetical protein;KSMBR1_2946;kustc1065;Q1PXJ2
KSMBR1_2946;hypothetical protein;KSMBR1_2946;kustc1200;Q1PXJ2
KSMBR1_2946;hypothetical protein;KSMBR1_2946;kustd1285;Q1PXJ2
KSMBR1_2946;hypothetical protein;KSMBR1_2946;kustd1658;Q1PXJ2
KSMBR1_2946;hypothetical protein;KSMBR1_2946;kuste2610;Q1PXJ2
KSMBR1_2946;hypothetical protein;KSMBR1_2946;kuste2752;Q1PXJ2
KSMBR1_2946;hypothetical protein;KSMBR1_2946;kuste3151;Q1PXJ2
KSMBR1_2946;hypothetical protein;KSMBR1_2946;kuste3916;Q1PXJ2
KSMBR1_2946;hypothetical protein;KSMBR1_2946;kuste4215;Q1PXJ2
cysS;strongly similar to cysteinyl-tR0 synthetase;KSMBR1_2957;kustc1211;Q1PXJ6
KSMBR1_2955;hypothetical protein;KSMBR1_2955;kustc1208;Q1PXJ9
KSMBR1_2953;CAAX amino termi0l protease self- immunity;KSMBR1_2953;kustc1206;Q1PXK1
KSMBR1_2952;hypothetical protein;KSMBR1_2952;kustc1205;Q1PXK2
ccpA_2;similar to cytochrome c like protein;KSMBR1_2964;kustc1220;Q1PXK5
KSMBR1_2961;hypothetical protein;KSMBR1_2961;kustc1217;Q1PXK8
KSMBR1_2959;hypothetical protein;KSMBR1_2959;kustc1213;Q1PXL2
KSMBR1_2968;hypothetical protein;KSMBR1_2968;kustc1226;Q1PXL8
KSMBR1_2685;hypothetical protein;KSMBR1_2685;kustc1225;Q1PXL9
KSMBR1_2685;hypothetical protein;KSMBR1_2685;kustd1784;Q1PXL9
KSMBR1_2685;hypothetical protein;KSMBR1_2685;kuste2655;Q1PXL9
KSMBR1_2685;hypothetical protein;KSMBR1_2685;kuste3911;Q1PXL9
KSMBR1_2685;hypothetical protein;KSMBR1_2685;kuste4343;Q1PXL9
KSMBR1_2965;hypothetical protein;KSMBR1_2965;kustc1222;Q1PXM2
KSMBR1_2981;hypothetical protein;KSMBR1_2981;kustc1240;Q1PXM3
cheY_6;similar to chemotaxis protein CheY;KSMBR1_2979;kustc1238;Q1PXM5
KSMBR1_2978;hypothetical protein;KSMBR1_2978;kustc1236;Q1PXM7
KSMBR1_2977;hypothetical protein;KSMBR1_2977;kustc1235;Q1PXM8
KSMBR1_2975;hypothetical protein;KSMBR1_2975;kustc1233;Q1PXN0
cheY_7;similar to chemotaxis protein CheY;KSMBR1_2987;kustc1246;Q1PXN5
cheC_2;CheY-P phosphatase CheC;KSMBR1_2986;kustc1245;Q1PXN6
KSMBR1_2985;hypothetical protein;KSMBR1_2985;kustc1244;Q1PXN7
cheW;similar to purine binding chemotaxis protein;KSMBR1_2983;kustc1242;Q1PXN9
atoC_9;strongly similar to sigma 54 response regulator;KSMBR1_2998;kustc1258;Q1PXP1
KSMBR1_2993;hypothetical protein;KSMBR1_2993;kustc1254;Q1PXP5
KSMBR1_2992;hypothetical protein;KSMBR1_2992;kustc1253;Q1PXP6
cobB;Strong similarity to cobyrinic acid A,C-diamide synthase;KSMBR1_2990;kustc1251;Q1PXP8
cheB;strongly similar to chemotaxis response regulator protein (glutamate methylesterase);KSMBR1_2989;kustc1250;Q1PXP9
KSMBR1_1810;PRC-barrel domain protein;KSMBR1_1810;kustd2072;Q1PXQ6
KSMBR1_1807;similar to ABC-type transport system ATP-binding protein;KSMBR1_1807;kustd2068;Q1PXR0
KSMBR1_1806;similar to ABC-type transport system permease protein;KSMBR1_1806;kustd2067;Q1PXR1
KSMBR1_1820;hypothetical protein;KSMBR1_1820;kustd2084;Q1PXR4
KSMBR1_1819;hypothetical protein;KSMBR1_1819;kustd2082;Q1PXR6
aspAT_1;strongly similar to aspartate transami0se [Methanobacterium thermoformicicum];KSMBR1_1817;kustd2080;Q1PXR8
rfe_3;similar to N-acetylglucosaminyltransferases (O-Glc0c transferase);KSMBR1_1816;kustd2079;Q1PXR9
oleE;similar to dehydratase OleE [Streptomyces antibioticus];KSMBR1_1815;kustd2078;Q1PXS0
KSMBR1_1828;hypothetical protein;KSMBR1_1828;kustd2095;Q1PXS3
KSMBR1_1826;hypothetical protein;KSMBR1_1826;kustd2092;Q1PXS6
KSMBR1_1824;hypothetical protein;KSMBR1_1824;kustd2090;Q1PXS8
KSMBR1_1836;similar to O-linked Glc0c transferase;KSMBR1_1836;kustd2105;Q1PXT2
KSMBR1_1833;hypothetical protein;KSMBR1_1833;kustd2101;Q1PXT6
KSMBR1_1832;hypothetical protein;KSMBR1_1832;kustd2100;Q1PXT7
KSMBR1_1829;hypothetical protein;KSMBR1_1829;kustd2096;Q1PXU1
hsdM_1;similar to type I restriction modification enzyme M chain;KSMBR1_1845;kustd2114;Q1PXU2
KSMBR1_1844;EamA-like transporter family protein;KSMBR1_1844;kustd2113;Q1PXU3
KSMBR1_1840;hypothetical protein;KSMBR1_1840;kustd2109;Q1PXU7
KSMBR1_1839;hypothetical protein;KSMBR1_1839;kustd2108;Q1PXU8
KSMBR1_1838;hypothetical protein;KSMBR1_1838;kustd2107;Q1PXU9
KSMBR1_1837;similar to O-linked Glc0c transferase;KSMBR1_1837;kustd2106;Q1PXV0
KSMBR1_1849;hypothetical protein;KSMBR1_1849;kustd2118;Q1PXV3
ywaC;GTP pyrophosphoki0se YwaC;KSMBR1_1846;kustd2115;Q1PXV6
KSMBR1_1856;hypothetical protein;KSMBR1_1856;kustd2132;Q1PXV7
hsp_1;similar to small heat shock protein;KSMBR1_1854;kustd2127;Q1PXW2
lon_1;strongly similar to ATP-dependent protease La;KSMBR1_1853;kustd2126;Q1PXW3
KSMBR1_1863;ABC transporter substrate binding protein;KSMBR1_1863;kustd2141;Q1PXW7
KSMBR1_1857;hypothetical protein;KSMBR1_1857;kustd2133;Q1PXX5
KSMBR1_1865;hypothetical protein;KSMBR1_1865;kustd2144;Q1PXY4
KSMBR1_1864;hypothetical protein;KSMBR1_1864;kustd2143;Q1PXY5
ptsI;strongly similar to phosphoenolpyruvate-protein phosphotransferase (phosphotransferase system, enzyme I);KSMBR1_1887;kustd2162;Q1PXY6
KSMBR1_1885;hypothetical protein;KSMBR1_1885;kustd2160;Q1PXY8
KSMBR1_1883;putative permease YjgP/YjgQ family protein;KSMBR1_1883;kustd2158;Q1PXZ0
KSMBR1_1881;hypothetical protein;KSMBR1_1881;kustd2153;Q1PXZ5
KSMBR1_1897;hypothetical protein;KSMBR1_1897;kustd2172;Q1PXZ6
KSMBR1_1896;hypothetical protein;KSMBR1_1896;kustd2171;Q1PXZ7
KSMBR1_1895;hypothetical protein;KSMBR1_1895;kustd2170;Q1PXZ8
KSMBR1_1894;hypothetical protein;KSMBR1_1894;kustd2169;Q1PXZ9
KSMBR1_1892;hypothetical protein;KSMBR1_1892;kustd2167;Q1PY01
rpmA;strongly similar to 50S ribosomal protein L27;KSMBR1_1891;kustd2166;Q1PY02
rplU;similar to 50S ribosomal protein L21;KSMBR1_1890;kustd2165;Q1PY03
rne;strongly similar to ribonuclease E (R0se E);KSMBR1_1889;kustd2164;Q1PY04
KSMBR1_1888;hypothetical protein;KSMBR1_1888;kustd2163;Q1PY05
KSMBR1_1902;hypothetical protein;KSMBR1_1902;kustd2179;Q1PY08
KSMBR1_1901;hypothetical protein;KSMBR1_1901;kustd2178;Q1PY09
adh_2;similar to alcohol dehydroge0se;KSMBR1_1900;kustd2177;Q1PY10
KSMBR1_1899;hypothetical protein;KSMBR1_1899;kustd2174;Q1PY13
KSMBR1_1898;hypothetical protein;KSMBR1_1898;kustd2173;Q1PY14
KSMBR1_1912;hypothetical protein;KSMBR1_1912;kustd2190;Q1PY15
KSMBR1_1909;hypothetical protein;KSMBR1_1909;kustd2187;Q1PY18
KSMBR1_1908;hypothetical protein;KSMBR1_1908;kustd2186;Q1PY19
aspA;strongly similar to aspartate ammonia-lyase (aspartase);KSMBR1_1906;kustd2184;Q1PY21
gntK;strongly similar to thermoresistant gluconoki0se (gluco0te ki0se 2);KSMBR1_1905;kustd2183;Q1PY22
KSMBR1_1920;hypothetical protein;KSMBR1_1920;kustd2198;Q1PY24
trxA;strongly similar to thioredoxin;KSMBR1_1919;kustd2197;Q1PY25
KSMBR1_1917;hypothetical protein;KSMBR1_1917;kustd2195;Q1PY27
KSMBR1_1916;hypothetical protein;KSMBR1_1916;kustd2194;Q1PY28
0dC;similar to nicoti0te-nucleotide pyrophosphorylase;KSMBR1_1913;kustd2191;Q1PY31
KSMBR1_1927;hypothetical protein;KSMBR1_1927;kustd2207;Q1PY32
KSMBR1_1926;hypothetical protein;KSMBR1_1926;kustd2205;Q1PY34
KSMBR1_1924;hypothetical protein;KSMBR1_1924;kustd2202;Q1PY37
KSMBR1_1923;hypothetical protein;KSMBR1_1923;kustd2201;Q1PY38
KSMBR1_1921;hypothetical protein;KSMBR1_1921;kustd2199;Q1PY40
groEL_4;stronlgy similar to 60 kDa chaperonin (GroEL protein);KSMBR1_1935;kustd2216;Q1PY41
groES;strongly similar to 10 kDa chaperonin (GroES protein);KSMBR1_1934;kustd2215;Q1PY42
KSMBR1_1931;hypothetical protein;KSMBR1_1931;kustd2211;Q1PY46
parA_3;similar to chromosome partitioning protein ParA;KSMBR1_1930;kustd2210;Q1PY47
KSMBR1_1928;hypothetical protein;KSMBR1_1928;kustd2208;Q1PY49
nifU_2;strongly similar to iron-sulfur cofactor synthesis protein NifU;KSMBR1_1944;kustd2225;Q1PY51
KSMBR1_1941;hypothetical protein;KSMBR1_1941;kustd2222;Q1PY54
engA;similar to GTP-binding protein;KSMBR1_1940;kustd2221;Q1PY55
KSMBR1_1939;hypothetical protein;KSMBR1_1939;kustd2220;Q1PY56
KSMBR1_1938;hypothetical protein;KSMBR1_1938;kustd2219;Q1PY57
KSMBR1_1937;hypothetical protein;KSMBR1_1937;kustd2218;Q1PY58
KSMBR1_1497;hypothetical protein;KSMBR1_1497;kusta0008;Q1PY62
KSMBR1_1497;hypothetical protein;KSMBR1_1497;kustd1742;Q1PY62
KSMBR1_1497;hypothetical protein;KSMBR1_1497;kustd2234;Q1PY62
KSMBR1_1497;hypothetical protein;KSMBR1_1497;kuste3310;Q1PY62
KSMBR1_1497;hypothetical protein;KSMBR1_1497;kuste3614;Q1PY62
KSMBR1_1497;hypothetical protein;KSMBR1_1497;kuste4559;Q1PY62
KSMBR1_1129;hypothetical protein;KSMBR1_1129;kustd1293;Q1PY78
KSMBR1_1128;hypothetical protein;KSMBR1_1128;kustd1292;Q1PY79
higA;similar to plasmid-encoded proteic killer antidote protein HigA;KSMBR1_1126;kustd1290;Q1PY81
KSMBR1_1238;hypothetical protein;KSMBR1_1238;kustd1305;Q1PY86
sod;similar to superoxide dismutase;KSMBR1_1239;kustd1303;Q1PY88
KSMBR1_1240;hypothetical protein;KSMBR1_1240;kustd1302;Q1PY89
KSMBR1_1242;hypothetical protein;KSMBR1_1242;kustd1300;Q1PY91
KSMBR1_1232;hypothetical protein;KSMBR1_1232;kustd1310;Q1PYA0
kaiC;similar to circadian clock rhythm protein KaiC of the recA superfamily ATPase;KSMBR1_1223;kustd1334;Q1PYB2
kaiB;strongly similar to circadian clock rhythm protein KaiB;KSMBR1_1224;kustd1333;Q1PYB3
KSMBR1_1225;hypothetical protein;KSMBR1_1225;kustd1332;Q1PYB4
KSMBR1_1227;Antibiotic biosynthesis monooxyge0se;KSMBR1_1227;kustd1330;Q1PYB6
KSMBR1_1229;hypothetical protein;KSMBR1_1229;kustd1313;Q1PYB8
KSMBR1_1229;hypothetical protein;KSMBR1_1229;kustd1328;Q1PYB8
KSMBR1_1230;hypothetical protein;KSMBR1_1230;kustd1312;Q1PYB9
KSMBR1_1230;hypothetical protein;KSMBR1_1230;kustd1327;Q1PYB9
shst1/shst2_1;similar to high affinity sulfate transporter (plant);KSMBR1_1218;kustd1344;Q1PYC1
KSMBR1_1219;hypothetical protein;KSMBR1_1219;kustd1341;Q1PYC4
hdh;hydrazine dehydroge0se;KSMBR1_1220;kustc0694;Q1PYC5
hdh;hydrazine dehydroge0se;KSMBR1_1220;kustd1340;Q1PYC5
KSMBR1_1210;hypothetical protein;KSMBR1_1210;kustd1354;Q1PYD1
ppiB;strongly similar to peptidylprolylisomerase;KSMBR1_1211;kustd1353;Q1PYD2
gabP;similar to gamma-aminobutyrate permease;KSMBR1_1213;kustd1351;Q1PYD4
KSMBR1_1214;similar to Tpr region of human peroxisomal targeting sig0l-1 receptor Pex5;KSMBR1_1214;kustd1349;Q1PYD6
KSMBR1_1215;hypothetical protein;KSMBR1_1215;kustd1347;Q1PYD8
KSMBR1_1216;hypothetical protein;KSMBR1_1216;kustd1346;Q1PYD9
recO;D0 repair protein RecO;KSMBR1_1202;kustd1363;Q1PYE2
ybeY;Endoribonuclease YbeY;KSMBR1_1203;kustd1362;Q1PYE3
phoH;strongly similar to phosphate-starvation inducible protein PhoH;KSMBR1_1204;kustd1361;Q1PYE4
gch;strongly similar to GTP cyclohydrolase I;KSMBR1_1193;kustd1371;Q1PYF3
dapA;strongly similar to dihydropicoli0te synthase (DHDPS);KSMBR1_1194;kustd1370;Q1PYF4
pdxJ;strongly similar to pyridoxal phosphate biosynthetic protein PdxJ (PNP synthase);KSMBR1_1195;kustd1369;Q1PYF5
KSMBR1_1196;YbbR-like protein;KSMBR1_1196;kustd1368;Q1PYF6
folP;strongly similar to dihydropteroate synthase;;kustd1366;Q1PYF8
KSMBR1_1182;hypothetical protein;KSMBR1_1182;kustd1381;Q1PYG2
wcaG_1;similar to GDP-4-keto-6-deoxy-D-mannose-3,5-epimerase/4-reductase (GDP-fucose synthetase);KSMBR1_1184;kustd1379;Q1PYG4
KSMBR1_1186;hypothetical protein;KSMBR1_1186;kustd1377;Q1PYG6
yaaT;similar to putative sig0l peptidase protein;KSMBR1_1187;kustd1375;Q1PYG8
metG;strongly similar to methionyl-tR0 synthetase;KSMBR1_1188;kustd1374;Q1PYG9
l32;putative 50S ribosomal protein L32;KSMBR1_1173;kustd1391;Q1PYH1
plsX;similar to fatty acid/phospholipid synthesis protein PlsX;KSMBR1_1174;kustd1390;Q1PYH2
acpP_1;strongly similar to acyl carrier protein AcpP;KSMBR1_1177;kustd1387;Q1PYH5
fabF_1;strongly similar to 3-oxoacyl-[acyl-carrier-protein] synthase II (KASII);KSMBR1_1178;kustd1386;Q1PYH6
KSMBR1_1164;hypothetical protein;KSMBR1_1164;kustd1401;Q1PYI0
pqqC;similar to PQQ biosynthesis protein C;KSMBR1_1165;kustd1400;Q1PYI1
ligT;similar to 2'-5' R0 ligase;KSMBR1_1170;kustd1395;Q1PYI6
recA;strongly similar to RecA protein (recombi0se A);KSMBR1_1171;kustd1394;Q1PYI7
alaS;strongly similar to alanyl-tR0 synthetase;KSMBR1_1172;kustd1393;Q1PYI8
KSMBR1_1157;hypothetical protein;KSMBR1_1157;kustd1412;Q1PYI9
KSMBR1_1160;hypothetical protein;KSMBR1_1160;kustd1407;Q1PYJ4
KSMBR1_1163;hypothetical protein;KSMBR1_1163;kustd1403;Q1PYJ8
atoC_3;strongly similar to sigma 54 response regulator;KSMBR1_1149;kustd1421;Q1PYK0
flgB;similar to flagellar basal-body rod protein FlgB;KSMBR1_1150;kustd1420;Q1PYK1
flgC;strongly similar to flagellar basal-body rod protein FlgC;KSMBR1_1151;kustd1419;Q1PYK2
fliE;similar to flagellar hook-basal body complex protein FliE;KSMBR1_1152;kustd1418;Q1PYK3
KSMBR1_1156;hypothetical protein;KSMBR1_1156;kustd1413;Q1PYK8
KSMBR1_1140;hypothetical protein;KSMBR1_1140;kustd1431;Q1PYK9
KSMBR1_1141;hypothetical protein;KSMBR1_1141;kustd1430;Q1PYL0
KSMBR1_1142;hypothetical protein;KSMBR1_1142;kustd1429;Q1PYL1
KSMBR1_1146;hypothetical protein;KSMBR1_1146;kustd1426;Q1PYL4
cbbZ;similar to phosphoglycolate phosphatase;KSMBR1_1246;kustd1442;Q1PYL8
ntrC_1;similar to sigma 54 response regulator;KSMBR1_1138;kustd1433;Q1PYM7
KSMBR1_1139;hypothetical histidine ki0se protein;KSMBR1_1139;kustd1432;Q1PYM8
Rcc1_1;similar to regulator of chromosome condensation;KSMBR1_1254;kustd1451;Q1PYN1
KSMBR1_1253;hypothetical protein;KSMBR1_1253;kustd1450;Q1PYN2
ruvC;strongly similar to crossover junction endodioxyribonuclease RuvC;KSMBR1_1250;kustd1445;Q1PYN7
fixL_1;similar to histidine ki0se;KSMBR1_1259;kustd1464;Q1PYP0
rdb1;r0 binding protein;KSMBR1_1256;kustd1457;Q1PYP7
KSMBR1_1271;hypothetical protein;KSMBR1_1271;kustd1475;Q1PYQ1
KSMBR1_1270;hypothetical protein;KSMBR1_1270;kustd1474;Q1PYQ2
KSMBR1_1267;hypothetical protein;KSMBR1_1267;kustd1472;Q1PYQ4
KSMBR1_1265;hypothetical protein;KSMBR1_1265;kustd1470;Q1PYQ6
cheY_4;similar to response regulator protein;KSMBR1_1260;kustd1465;Q1PYR1
qrcC;hypothetical bc1 protein (putative UQ:cyt c oxidpoeductase);KSMBR1_1278;kustd1484;Q1PYR4
KSMBR1_1277;similar to 0D(P) oxidoreductase, FAD-containing subunit;KSMBR1_1277;kustd1483;Q1PYR5
petB_1;strongly similar to cytochrome b6;KSMBR1_1276;kustd1481;Q1PYR7
petC;similar to Rieske 2Fe-2S iron sulfur protein (cytochrome b6-F complex);KSMBR1_1275;kustd1480;Q1PYR8
fba_2;similar to fructose-biphosphate aldolase;KSMBR1_1274;kustd1479;Q1PYR9
fbp;strongly similar to fructose-1,6-bisphosphatase;KSMBR1_1273;kustd1478;Q1PYS0
cbk;strongly similar to carbamate ki0se;KSMBR1_1287;kustd1497;Q1PYS3
accA;strongly similar to acetyl-CoA carboxylase carboxyltransferase alpha chain;KSMBR1_1285;kustd1493;Q1PYS7
eno;strongly similar to enolase;KSMBR1_1282;kustd1490;Q1PYT0
KSMBR1_1281;hypothetical protein;KSMBR1_1281;kustd1488;Q1PYT2
KSMBR1_1289;hypothetical protein;KSMBR1_1289;kustd1500;Q1PYU0
KSMBR1_1299;hypothetical protein;KSMBR1_1299;kustd1513;Q1PYU5
KSMBR1_1297;hypothetical protein;KSMBR1_1297;kustd1510;Q1PYU8
KSMBR1_1296;hypothetical protein;KSMBR1_1296;kustd1509;Q1PYU9
KSMBR1_1295;hypothetical protein;KSMBR1_1295;kustd1508;Q1PYV0
rbsK;similar to riboki0se RbsK;KSMBR1_1316;kustd1533;Q1PYW4
trkA_1;similar to potassium uptake protein TrkA;KSMBR1_1313;kustd1529;Q1PYW8
TrkH;similar to sodium dependent potassium uptake system TrkH;KSMBR1_1312;kustd1528;Q1PYW9
clp;similar to ATP-dependent endopeptidase Clp;KSMBR1_1324;kustd1544;Q1PYX1
KSMBR1_1322;hypothetical protein;KSMBR1_1322;kustd1541;Q1PYX4
acsF;Similar to nickel insertase (acsF) of CODH/ACS complex;KSMBR1_1321;kustd1540;Q1PYX5
acsD;similar to small subunit of corrinoid FeS protein of the CODH/ACS complex (acsD);KSMBR1_1320;kustd1539;Q1PYX6
acsE;similar to 5-methyltetrahydrofolate/corrinoid Fe-S protein methyltransferase (acsE) of the CODH/ACS complex;KSMBR1_1319;kustd1538;Q1PYX7
KSMBR1_1318;hypothetical protein;KSMBR1_1318;kustd1537;Q1PYX8
cheV;similar to CheW like chemotaxis response regulatory protein;KSMBR1_1317;kustd1535;Q1PYY0
fdhA_1;similar to molybdopterin containing oxidoreductase (FdhA, nuoG, 0pA);KSMBR1_1329;kustd1550;Q1PYY4
fdhA_1;similar to molybdopterin containing oxidoreductase (FdhA, nuoG, 0pA);KSMBR1_1329;kuste2423;Q1PYY4
purE;similar to phosphoribosylcarboxyaminoimidazole carboxylase;KSMBR1_1328;kustd1549;Q1PYY5
cdh/acsA;Similar to CO dehydroge0se/acetyl-coA synthase beta subunit (acsA);KSMBR1_1326;kustd1546;Q1PYY8
codh/acsB;Similar to CO dehydroge0se/acetyl-CoA synthase alpha subunit;KSMBR1_1325;kustd1545;Q1PYY9
rpsT;similar to 30S ribosomal protein RpsT;KSMBR1_1336;kustd1559;Q1PYZ4
topA;strongly similar to topoisomerase I TopA;KSMBR1_1335;kustd1557;Q1PYZ6
KSMBR1_1334;hypothetical protein;KSMBR1_1334;kustd1556;Q1PYZ7
KSMBR1_1343;hypothetical protein;KSMBR1_1343;kustd1569;Q1PZ02
KSMBR1_1342;hypothetical protein;KSMBR1_1342;kustd1568;Q1PZ03
KSMBR1_1341;hypothetical protein;KSMBR1_1341;kustd1565;Q1PZ06
DapF;similar to diaminopimelate epimerase;KSMBR1_1352;kustd1575;Q1PZ14
GalE;similar to UDP-glucose 4-epimerase;KSMBR1_1351;kustd1574;Q1PZ15
yrdC;similar to YrdC protein;KSMBR1_1349;kustd1572;Q1PZ17
KSMBR1_1359;hypothetical protein;KSMBR1_1359;kustd1584;Q1PZ24
KSMBR1_1357;hypothetical protein;KSMBR1_1357;kustd1582;Q1PZ26
salX;strongly similar to ABC transporter ATP-binding protein;KSMBR1_1367;kustd1600;Q1PZ27
ftsH_5;strongly similar to ATP-dependent zinc-metalloprotease ftsH involved in cell division;KSMBR1_1366;kustd1596;Q1PZ31
Dxr;strongly similar to 1-deoxy-D-xylulose-5-phosphate reductoisomerase;KSMBR1_1363;kustd1591;Q1PZ36
KSMBR1_1376;hypothetical protein;KSMBR1_1376;kustd1610;Q1PZ37
KSMBR1_1375;hypothetical protein;KSMBR1_1375;kustd1609;Q1PZ38
KSMBR1_1373;hypothetical protein;KSMBR1_1373;kustd1607;Q1PZ40
KSMBR1_1372;hypothetical protein;KSMBR1_1372;kustd1606;Q1PZ41
KSMBR1_1371;hypothetical protein;KSMBR1_1371;kustd1605;Q1PZ42
PhhB;similar to pterin-4-alpha-carbinolamine dehydratase;KSMBR1_1370;kustd1604;Q1PZ43
recG_2;similar to D0 helicase;KSMBR1_1369;kustd1603;Q1PZ44
MexC;similar to RND multidrug efflux membrane fusion protein MexC precursor;KSMBR1_1368;kustd1601;Q1PZ46
Hogg1;similar to 8-oxoguanine glycosylase (Hogg1);KSMBR1_1385;kustd1620;Q1PZ47
hutU;strongly similar to uroca0te hydratase;KSMBR1_1384;kustd1619;Q1PZ48
KSMBR1_1382;hypothetical protein;KSMBR1_1382;kustd1615;Q1PZ52
KSMBR1_1381;hypothetical protein;KSMBR1_1381;kustd1614;Q1PZ53
KSMBR1_1379;hypothetical protein;KSMBR1_1379;kustd1613;Q1PZ54
KSMBR1_1378;hypothetical protein;KSMBR1_1378;kustd1612;Q1PZ55
KSMBR1_1377;hypothetical protein;KSMBR1_1377;kustd1611;Q1PZ56
gmd;strongly similar to GDP-mannose 4,6-dehydratase;KSMBR1_1391;kustd1628;Q1PZ59
Cap33fE;similar to glycosyl transferase;KSMBR1_1389;kustd1625;Q1PZ62
miaB_3;similar to protein involved in methylthiolation of isopentenylated A37 derivatives in tR0;KSMBR1_1388;kustd1624;Q1PZ63
Lon;similar to ATP-dependent protease Lon;KSMBR1_1387;kustd1623;Q1PZ64
KSMBR1_1386;hypothetical protein;KSMBR1_1386;kustd1621;Q1PZ66
KSMBR1_1401;hypothetical protein;KSMBR1_1401;kustd1640;Q1PZ67
atoC_4;strongly similar to sigma 54 response regulator;KSMBR1_1400;kustd1639;Q1PZ68
RfaF;similar to ADP-heptose:LPS heptosyltransferase II;KSMBR1_1397;kustd1636;Q1PZ71
KSMBR1_1396;hypothetical protein;KSMBR1_1396;kustd1635;Q1PZ72
rfbC;strongly sinmilar to dTDP-4-deoxyrhamnose 3,5 epimerase;KSMBR1_1395;kustd1634;Q1PZ73
rfbA_3;strongly similar to glucose-1-phosphate thymidylyltransferase;KSMBR1_1394;kustd1633;Q1PZ74
KSMBR1_1393;hypothetical protein;KSMBR1_1393;kustd1631;Q1PZ76
accD;strongly similar to acetyl-CoA carboxylase, beta subunit;KSMBR1_1406;kustd1647;Q1PZ78
Rpe;strongly similar to D-ribulose-5-phosphate 3-epimerase;KSMBR1_1405;kustd1646;Q1PZ79
Pgk;strongly similar to phosphoglycerate ki0se;KSMBR1_1404;kustd1645;Q1PZ80
